id	Sex	Length	Diameter	Height	Whole weight	Shucked weight	Viscera weight	Shell weight	Rings
2217	I	0.49	0.39	0.12	0.511	0.2205	0.10300000000000001	0.1745	9
2218	I	0.48	0.36	0.125	0.542	0.2795	0.1025	0.147	7
2220	I	0.39	0.295	0.095	0.203	0.0875	0.045	0.075	7
2221	F	0.655	0.525	0.175	1.348	0.5855	0.2605	0.39399999999999996	10
2222	M	0.65	0.515	0.175	1.4805	0.5295	0.272	0.525	20
2225	I	0.56	0.425	0.14	0.9175	0.4005	0.1975	0.26	10
2227	M	0.65	0.5	0.14	1.238	0.6165	0.2355	0.32	8
2228	F	0.6	0.475	0.18	1.1805	0.4345	0.2475	0.425	19
2229	M	0.66	0.515	0.165	1.4465	0.6940000000000001	0.298	0.3755	10
2233	M	0.645	0.495	0.19	1.5390000000000001	0.6115	0.408	0.445	12
2235	M	0.6	0.475	0.16	1.1640000000000001	0.5045	0.2635	0.335	12
2236	I	0.32	0.24	0.075	0.1735	0.076	0.0355	0.05	7
2237	I	0.47	0.375	0.125	0.5225	0.2265	0.10400000000000001	0.162	8
2238	F	0.515	0.39	0.13	0.5755	0.1975	0.13	0.1845	9
2241	I	0.275	0.2	0.055	0.0925	0.038	0.021	0.026000000000000002	4
2245	M	0.575	0.465	0.12	1.0535	0.516	0.2185	0.235	9
2246	F	0.55	0.45	0.145	0.741	0.295	0.1435	0.2665	10
2247	M	0.4	0.305	0.13	0.2935	0.096	0.0675	0.105	9
2248	F	0.515	0.395	0.165	0.7565	0.1905	0.17	0.3205	10
2251	M	0.58	0.43	0.13	0.7979999999999999	0.365	0.17300000000000001	0.2285	10
2253	M	0.54	0.455	0.14	0.972	0.419	0.255	0.26899999999999996	10
2256	I	0.53	0.42	0.13	0.8365	0.3745	0.16699999999999998	0.249	11
2257	I	0.445	0.325	0.1	0.37799999999999995	0.1795	0.1	0.08900000000000001	7
2259	I	0.41	0.315	0.095	0.2805	0.114	0.0345	0.11	7
2260	F	0.67	0.51	0.155	1.278	0.5605	0.3045	0.358	11
2261	M	0.635	0.475	0.17	1.1935	0.5205	0.2695	0.3665	10
2262	I	0.55	0.425	0.15	0.7665	0.33899999999999997	0.17600000000000002	0.21	8
2264	M	0.63	0.49	0.155	1.229	0.535	0.29	0.335	11
2266	M	0.35	0.265	0.09	0.2255	0.0995	0.0485	0.07	7
2267	I	0.545	0.42	0.165	0.8935	0.4235	0.2195	0.228	8
2269	M	0.33	0.245	0.085	0.171	0.0655	0.0365	0.055	11
2273	M	0.585	0.455	0.15	0.9059999999999999	0.4095	0.23	0.2335	8
2274	F	0.575	0.47	0.165	0.8690000000000001	0.435	0.19699999999999998	0.23800000000000002	9
2276	F	0.55	0.43	0.14	0.7135	0.2565	0.18600000000000003	0.225	9
2279	F	0.605	0.45	0.195	1.0979999999999999	0.48100000000000004	0.2895	0.315	13
2280	M	0.49	0.395	0.14	0.5489999999999999	0.2215	0.1275	0.15	11
2281	I	0.59	0.465	0.195	1.0885	0.3685	0.187	0.375	17
2282	F	0.465	0.39	0.14	0.5555	0.213	0.1075	0.215	15
2283	I	0.45	0.35	0.12	0.46799999999999997	0.2005	0.1065	0.1325	8
2286	M	0.58	0.46	0.13	0.9209999999999999	0.35700000000000004	0.18100000000000002	0.29	13
2289	I	0.44	0.33	0.135	0.4095	0.163	0.1005	0.11900000000000001	6
2290	I	0.485	0.385	0.13	0.568	0.2505	0.17800000000000002	0.154	7
2291	I	0.255	0.18	0.055	0.083	0.031	0.0215	0.02	4
2292	F	0.63	0.495	0.2	1.4255	0.659	0.336	0.38	11
2295	F	0.435	0.35	0.12	0.4585	0.192	0.1	0.13	11
2296	F	0.685	0.54	0.215	1.7025	0.664	0.3655	0.4735	14
2298	F	0.57	0.45	0.165	0.903	0.3305	0.1845	0.295	14
2302	I	0.535	0.42	0.145	0.6885	0.273	0.1515	0.237	9
2303	F	0.66	0.505	0.185	1.528	0.69	0.3025	0.441	11
2304	M	0.655	0.53	0.195	1.3880000000000001	0.5670000000000001	0.2735	0.41	13
2305	I	0.455	0.37	0.125	0.433	0.201	0.1265	0.145	9
2309	F	0.415	0.305	0.105	0.3605	0.12	0.08199999999999999	0.1	10
2311	I	0.415	0.325	0.11	0.316	0.1385	0.0795	0.0925	8
2313	I	0.375	0.245	0.1	0.39399999999999996	0.166	0.091	0.1125	6
2314	I	0.475	0.36	0.11	0.452	0.191	0.099	0.13	8
2316	M	0.565	0.425	0.135	0.8115	0.341	0.1675	0.255	15
2317	M	0.545	0.435	0.165	0.9955	0.3245	0.2665	0.325	19
2320	M	0.69	0.54	0.185	1.6195	0.5329999999999999	0.353	0.555	24
2321	F	0.7	0.56	0.175	1.6605	0.8605	0.3275	0.39799999999999996	11
2322	I	0.505	0.39	0.185	0.6125	0.267	0.142	0.172	7
2325	I	0.52	0.4	0.11	0.597	0.2935	0.1155	0.16	8
2326	I	0.475	0.365	0.105	0.4175	0.1645	0.099	0.127	7
2328	I	0.335	0.245	0.09	0.2015	0.096	0.0405	0.048	7
2333	I	0.495	0.375	0.12	0.614	0.2855	0.1365	0.161	8
2334	I	0.345	0.27	0.11	0.2135	0.08199999999999999	0.0545	0.07	7
2335	M	0.625	0.5	0.13	1.082	0.5785	0.2045	0.25	8
2336	I	0.52	0.38	0.125	0.5545	0.28800000000000003	0.1295	0.16699999999999998	8
2338	M	0.645	0.5	0.175	1.5105	0.6735	0.3755	0.3775	12
2339	I	0.405	0.305	0.1	0.271	0.0965	0.061	0.091	7
2341	F	0.55	0.43	0.15	0.655	0.2635	0.122	0.221	8
2344	F	0.61	0.475	0.15	1.1135	0.5195	0.2575	0.3005	11
2345	F	0.625	0.49	0.155	1.2085	0.465	0.162	0.41100000000000003	11
2349	I	0.48	0.37	0.12	0.514	0.2075	0.131	0.155	13
2352	M	0.535	0.41	0.135	0.862	0.2855	0.1525	0.32	14
2353	M	0.55	0.44	0.155	0.9155	0.3645	0.195	0.25	8
2354	I	0.235	0.17	0.065	0.0625	0.023	0.013999999999999999	0.022000000000000002	6
2356	I	0.375	0.275	0.09	0.218	0.09300000000000001	0.0405	0.0755	6
2358	M	0.485	0.385	0.105	0.556	0.29600000000000004	0.10400000000000001	0.133	7
2360	I	0.475	0.36	0.125	0.4905	0.205	0.1305	0.125	8
2363	F	0.5	0.4	0.145	0.63	0.23399999999999999	0.1465	0.23	12
2364	F	0.645	0.5	0.17	1.1845	0.4805	0.27399999999999997	0.355	13
2366	I	0.345	0.255	0.095	0.183	0.075	0.0385	0.06	6
2369	F	0.53	0.41	0.165	0.8115	0.24	0.16899999999999998	0.24	19
2371	M	0.575	0.455	0.145	1.165	0.581	0.2275	0.3	14
2373	M	0.605	0.49	0.18	1.167	0.457	0.29	0.3745	9
2375	F	0.57	0.45	0.15	0.9645	0.531	0.18899999999999997	0.209	9
2376	M	0.605	0.47	0.18	1.1405	0.3755	0.2805	0.385	15
2380	I	0.42	0.32	0.11	0.309	0.115	0.0645	0.0945	6
2382	M	0.65	0.525	0.205	1.4275	0.69	0.306	0.4355	13
2384	I	0.49	0.385	0.115	0.6829999999999999	0.3265	0.1615	0.165	13
2386	F	0.67	0.525	0.195	1.37	0.6065	0.2955	0.40700000000000003	12
2387	F	0.59	0.455	0.175	0.966	0.391	0.2455	0.31	10
2388	F	0.475	0.365	0.13	0.4805	0.1905	0.114	0.1475	12
2389	M	0.595	0.45	0.14	0.838	0.3965	0.19399999999999998	0.217	10
2391	I	0.37	0.28	0.09	0.233	0.0905	0.0545	0.07	11
2392	M	0.59	0.47	0.18	1.1235	0.4205	0.2805	0.36	13
2393	F	0.61	0.485	0.17	1.1005	0.5125	0.22899999999999998	0.305	11
2394	M	0.45	0.355	0.115	0.478	0.18	0.1185	0.155	10
2395	I	0.525	0.375	0.12	0.6315	0.3045	0.114	0.19	9
2397	I	0.575	0.435	0.13	0.805	0.3155	0.2155	0.245	10
2398	I	0.575	0.475	0.17	0.9670000000000001	0.3775	0.284	0.275	13
2400	F	0.37	0.275	0.08	0.22699999999999998	0.09300000000000001	0.0625	0.07	8
2402	I	0.385	0.29	0.095	0.312	0.14300000000000002	0.0635	0.086	6
2403	F	0.505	0.39	0.16	0.644	0.2475	0.2025	0.1635	9
2405	F	0.68	0.55	0.2	1.5959999999999999	0.525	0.4075	0.585	21
2411	F	0.575	0.465	0.175	1.099	0.4735	0.20199999999999999	0.35	9
2412	F	0.625	0.505	0.175	1.15	0.5475	0.256	0.3045	11
2413	M	0.625	0.515	0.165	1.217	0.667	0.2065	0.3115	10
2414	M	0.6	0.45	0.16	1.1420000000000001	0.539	0.225	0.307	10
2417	I	0.44	0.33	0.11	0.38	0.19699999999999998	0.079	0.09	7
2418	I	0.345	0.265	0.1	0.2455	0.111	0.0535	0.065	7
2419	M	0.57	0.46	0.155	1.0005	0.45399999999999996	0.205	0.265	11
2421	M	0.68	0.53	0.205	1.496	0.5825	0.337	0.465	14
2422	I	0.47	0.375	0.105	0.441	0.16699999999999998	0.0865	0.145	10
2424	F	0.52	0.415	0.145	0.8045	0.3325	0.1725	0.285	10
2425	M	0.5	0.37	0.15	1.0615	0.494	0.223	0.29600000000000004	9
2426	M	0.455	0.35	0.105	0.401	0.1575	0.083	0.135	9
2428	F	0.62	0.51	0.175	1.1255	0.4985	0.22699999999999998	0.315	14
2431	F	0.585	0.435	0.175	0.982	0.4055	0.2495	0.27	10
2433	I	0.325	0.24	0.07	0.152	0.0565	0.0305	0.054000000000000006	8
2435	M	0.55	0.42	0.16	1.3405	0.6325	0.311	0.344	10
2437	I	0.515	0.36	0.125	0.4725	0.1815	0.125	0.138	9
2440	I	0.46	0.34	0.09	0.384	0.1795	0.068	0.11	8
2441	F	0.52	0.375	0.135	0.5375	0.221	0.11699999999999999	0.17	8
2442	F	0.63	0.495	0.145	1.147	0.5455	0.266	0.2885	9
2444	F	0.545	0.41	0.14	0.7405	0.3565	0.1775	0.203	9
2446	M	0.65	0.51	0.16	1.3835	0.6385	0.2905	0.3665	9
2448	I	0.29	0.21	0.07	0.1115	0.048	0.0205	0.03	5
2449	F	0.375	0.295	0.11	0.3005	0.1255	0.0575	0.1035	7
2450	M	0.295	0.225	0.09	0.1385	0.048	0.046	0.05	9
2451	F	0.5	0.375	0.115	0.5945	0.185	0.14800000000000002	0.19	11
2454	M	0.29	0.225	0.08	0.1295	0.0535	0.026000000000000002	0.045	10
2456	F	0.645	0.5	0.2	1.4285	0.639	0.305	0.36	11
2457	F	0.58	0.455	0.17	0.9075	0.374	0.2135	0.285	13
2458	M	0.585	0.455	0.15	0.987	0.4355	0.2075	0.31	11
2461	F	0.585	0.45	0.16	1.077	0.4995	0.2875	0.25	10
2463	I	0.3	0.23	0.075	0.127	0.052000000000000005	0.03	0.0345	6
2467	F	0.595	0.465	0.15	0.98	0.4115	0.196	0.2255	10
2469	I	0.59	0.46	0.145	0.9015	0.419	0.1785	0.26	11
2471	F	0.685	0.53	0.17	1.5105	0.7385	0.3525	0.3725	10
2474	I	0.48	0.355	0.115	0.5785	0.25	0.106	0.184	8
2477	M	0.605	0.49	0.18	1.227	0.48	0.287	0.35	18
2479	I	0.225	0.16	0.045	0.0465	0.025	0.015	0.015	4
2480	I	0.435	0.325	0.105	0.335	0.136	0.065	0.115	8
2488	F	0.455	0.35	0.14	0.5185	0.221	0.1265	0.135	10
2489	I	0.395	0.31	0.085	0.317	0.153	0.0505	0.0935	7
2490	M	0.645	0.485	0.215	1.514	0.546	0.2615	0.635	16
2492	M	0.47	0.375	0.13	0.523	0.214	0.132	0.145	8
2494	F	0.72	0.565	0.18	1.719	0.8465	0.40700000000000003	0.3875	11
2495	F	0.465	0.355	0.115	0.4705	0.1955	0.11800000000000001	0.126	7
2496	I	0.43	0.315	0.115	0.384	0.1885	0.0715	0.11	8
2498	M	0.59	0.47	0.155	1.1735	0.6245	0.233	0.2595	9
2499	I	0.505	0.39	0.15	0.685	0.36200000000000004	0.131	0.156	8
2501	M	0.58	0.45	0.14	0.9615	0.486	0.1815	0.253	9
2502	M	0.325	0.24	0.075	0.155	0.0475	0.0355	0.06	9
2503	I	0.54	0.42	0.14	0.74	0.3595	0.159	0.1985	8
2504	I	0.61	0.475	0.15	0.9665	0.4145	0.2	0.345	10
2508	M	0.33	0.235	0.09	0.163	0.0615	0.034	0.055	10
2511	I	0.375	0.265	0.095	0.196	0.085	0.042	0.0585	5
2512	I	0.53	0.4	0.145	0.555	0.1935	0.1305	0.195	9
2514	F	0.6	0.46	0.145	0.9325	0.3985	0.2245	0.248	8
2515	F	0.64	0.495	0.17	1.2265	0.49	0.377	0.2875	11
2516	M	0.645	0.515	0.175	1.6115	0.6745	0.384	0.385	14
2517	M	0.5	0.365	0.13	0.5945	0.309	0.1085	0.1535	9
2518	M	0.48	0.385	0.145	0.64	0.2925	0.1405	0.1575	6
2520	I	0.475	0.355	0.115	0.5195	0.27899999999999997	0.08800000000000001	0.1325	7
2524	I	0.495	0.38	0.13	0.5125	0.2185	0.11599999999999999	0.16	7
2528	I	0.45	0.36	0.125	0.45	0.191	0.0865	0.145	12
2529	M	0.585	0.43	0.16	0.955	0.3625	0.17600000000000002	0.27	11
2532	F	0.505	0.385	0.115	0.616	0.243	0.1075	0.21	11
2535	I	0.38	0.29	0.1	0.237	0.10800000000000001	0.0395	0.08199999999999999	6
2536	M	0.685	0.505	0.19	1.5330000000000001	0.667	0.4055	0.41	10
2538	M	0.435	0.335	0.11	0.4385	0.2075	0.0715	0.1315	7
2539	M	0.5	0.42	0.135	0.6765	0.302	0.1415	0.2065	9
2541	I	0.565	0.44	0.175	0.8735	0.414	0.21	0.21	11
2544	I	0.44	0.35	0.125	0.456	0.21	0.0955	0.131	8
2546	F	0.725	0.56	0.21	2.141	0.65	0.39799999999999996	1.005	18
2547	I	0.44	0.365	0.115	0.501	0.2435	0.084	0.1465	9
2548	F	0.505	0.475	0.16	1.1155	0.509	0.239	0.3065	8
2550	F	0.645	0.48	0.17	1.1345	0.528	0.254	0.305	10
2551	I	0.515	0.4	0.12	0.659	0.2705	0.179	0.17	13
2555	M	0.6	0.455	0.17	1.1915	0.696	0.2395	0.24	8
2557	I	0.445	0.36	0.11	0.4235	0.182	0.0765	0.14	9
2558	F	0.705	0.53	0.17	1.564	0.612	0.39399999999999996	0.44	10
2561	M	0.505	0.4	0.13	0.764	0.3035	0.18899999999999997	0.2175	11
2562	M	0.44	0.355	0.125	0.4775	0.132	0.0815	0.19	9
2565	M	0.775	0.57	0.22	2.032	0.735	0.4755	0.6585	17
2568	M	0.605	0.475	0.175	1.2525	0.5575	0.3055	0.34299999999999997	9
2570	I	0.39	0.315	0.09	0.3095	0.147	0.05	0.09	7
2571	F	0.66	0.53	0.18	1.5175	0.7765	0.302	0.401	10
2575	M	0.5	0.39	0.125	0.5215	0.2485	0.11699999999999999	0.131	6
2576	M	0.65	0.525	0.175	1.4715	0.675	0.315	0.39899999999999997	11
2579	F	0.605	0.485	0.165	0.9515	0.4535	0.193	0.2765	11
2581	I	0.39	0.31	0.085	0.344	0.18100000000000002	0.0695	0.079	7
2582	I	0.44	0.345	0.12	0.48700000000000004	0.1965	0.10800000000000001	0.16	14
2585	M	0.47	0.37	0.13	0.5225	0.201	0.133	0.165	7
2589	F	0.625	0.485	0.165	1.2255	0.5075	0.29600000000000004	0.36	10
2590	I	0.335	0.25	0.08	0.1695	0.0695	0.044000000000000004	0.0495	6
2593	F	0.63	0.485	0.19	1.2435	0.4635	0.3055	0.39	21
2594	F	0.565	0.45	0.165	0.9765	0.322	0.244	0.37	12
2595	F	0.525	0.425	0.145	0.7995	0.3345	0.209	0.24	15
2596	I	0.54	0.4	0.145	0.757	0.315	0.18100000000000002	0.215	11
2598	I	0.305	0.22	0.07	0.141	0.062	0.031	0.037000000000000005	5
2599	F	0.64	0.54	0.175	1.571	0.627	0.271	0.475	18
2603	M	0.64	0.515	0.165	1.369	0.632	0.3415	0.358	10
2607	F	0.465	0.375	0.135	0.6	0.2225	0.129	0.23	16
2608	M	0.51	0.38	0.135	0.6809999999999999	0.3435	0.142	0.17	9
2609	M	0.61	0.47	0.165	1.052	0.498	0.242	0.267	9
2610	M	0.575	0.44	0.145	0.87	0.3945	0.2195	0.225	8
2611	I	0.405	0.3	0.09	0.2885	0.138	0.0635	0.0765	6
2613	I	0.455	0.345	0.105	0.4005	0.16399999999999998	0.0755	0.126	8
2614	I	0.235	0.175	0.04	0.0705	0.0335	0.015	0.02	5
2616	F	0.61	0.45	0.16	1.136	0.414	0.311	0.3	9
2618	M	0.655	0.58	0.205	2.0805	0.9590000000000001	0.3415	0.601	17
2623	F	0.71	0.53	0.195	1.8745	0.6755	0.4065	0.6855	12
2624	M	0.62	0.51	0.175	1.615	0.5105	0.192	0.675	12
2632	I	0.215	0.165	0.055	0.059000000000000004	0.0265	0.0125	0.0185	5
2633	F	0.67	0.55	0.19	1.3905	0.5425	0.3035	0.4	12
2634	F	0.58	0.455	0.155	0.8365	0.315	0.1385	0.32	18
2636	I	0.165	0.12	0.05	0.021	0.0075	0.0045	0.013999999999999999	3
2637	F	0.69	0.54	0.185	1.5715	0.6935	0.318	0.47	15
2639	F	0.64	0.49	0.18	1.36	0.653	0.34700000000000003	0.305	9
2641	I	0.335	0.25	0.08	0.183	0.0735	0.04	0.0575	6
2642	M	0.32	0.245	0.075	0.1555	0.0585	0.038	0.049	11
2643	F	0.63	0.48	0.165	1.2615	0.5505	0.27699999999999997	0.3885	10
2646	F	0.68	0.55	0.21	1.7445	0.5975	0.305	0.625	17
2647	I	0.665	0.5	0.17	1.2975	0.6035	0.29100000000000004	0.3595	9
2648	M	0.615	0.475	0.17	1.129	0.4795	0.302	0.3	10
2649	M	0.65	0.545	0.16	1.2425	0.48700000000000004	0.29600000000000004	0.48	15
2652	M	0.46	0.36	0.125	0.547	0.2165	0.1105	0.19	8
2654	F	0.38	0.305	0.095	0.2815	0.1255	0.0525	0.09	8
2659	M	0.58	0.47	0.165	0.927	0.3215	0.1985	0.315	11
2660	M	0.52	0.425	0.125	0.79	0.37200000000000005	0.205	0.19	8
2662	I	0.41	0.31	0.09	0.3335	0.1635	0.061	0.091	6
2664	F	0.62	0.48	0.16	1.1125	0.5635	0.2445	0.281	8
2665	I	0.445	0.33	0.12	0.34700000000000003	0.12	0.084	0.105	11
2667	M	0.425	0.335	0.1	0.4085	0.1755	0.092	0.135	9
2668	I	0.21	0.15	0.055	0.0465	0.017	0.012	0.015	5
2670	I	0.43	0.34	0.12	0.3575	0.151	0.0645	0.1045	9
2671	M	0.41	0.31	0.125	0.3595	0.1415	0.0885	0.115	11
2672	M	0.56	0.43	0.155	0.8675	0.4	0.172	0.22899999999999998	8
2673	I	0.55	0.425	0.15	0.639	0.26899999999999996	0.1345	0.217	9
2676	I	0.525	0.4	0.11	0.6275	0.3015	0.126	0.18	8
2679	F	0.55	0.425	0.135	0.8515	0.36200000000000004	0.196	0.27	14
2681	F	0.645	0.525	0.17	1.37	0.6135	0.28300000000000003	0.34	10
2683	I	0.5	0.38	0.11	0.494	0.218	0.09	0.1325	7
2684	F	0.505	0.375	0.115	0.5895	0.2635	0.12	0.16699999999999998	10
2685	M	0.495	0.395	0.135	0.6335	0.3035	0.1295	0.1495	8
2686	M	0.645	0.515	0.16	1.1845	0.506	0.311	0.335	9
2687	M	0.38	0.285	0.1	0.2665	0.115	0.061	0.075	11
2690	M	0.615	0.475	0.175	1.224	0.6035	0.261	0.311	9
2691	M	0.7	0.53	0.19	1.3185	0.5479999999999999	0.233	0.42	18
2693	I	0.37	0.275	0.09	0.2065	0.096	0.0395	0.057999999999999996	7
2695	I	0.35	0.27	0.075	0.215	0.1	0.036000000000000004	0.065	6
2701	F	0.55	0.425	0.14	0.9520000000000001	0.4895	0.1945	0.2185	7
2706	F	0.45	0.38	0.165	0.8165	0.25	0.1915	0.265	23
2710	M	0.655	0.59	0.2	1.5455	0.654	0.3765	0.415	11
2711	I	0.5	0.38	0.125	0.519	0.2485	0.1135	0.134	8
2712	F	0.525	0.38	0.14	0.6065	0.19399999999999998	0.1475	0.21	14
2716	M	0.745	0.575	0.2	1.8840000000000001	0.9540000000000001	0.336	0.495	12
2721	F	0.46	0.36	0.115	0.4755	0.2105	0.105	0.16	8
2723	I	0.44	0.34	0.12	0.4995	0.2965	0.0945	0.1185	6
2725	M	0.645	0.51	0.19	1.4865	0.6445	0.29600000000000004	0.425	12
2726	F	0.74	0.6	0.195	1.974	0.598	0.4085	0.71	16
2731	I	0.49	0.37	0.11	0.5379999999999999	0.271	0.1035	0.139	8
2732	I	0.49	0.385	0.12	0.591	0.271	0.1125	0.1775	9
2733	F	0.75	0.57	0.21	2.2359999999999998	1.109	0.5195	0.545	11
2734	I	0.585	0.47	0.17	0.985	0.3695	0.2395	0.315	10
2737	F	0.615	0.46	0.15	1.0265	0.4935	0.201	0.2745	10
2738	M	0.565	0.44	0.175	0.9025	0.31	0.193	0.325	14
2739	M	0.715	0.55	0.175	1.825	0.938	0.3805	0.44	11
2740	F	0.485	0.365	0.15	0.9145	0.4145	0.19899999999999998	0.273	7
2741	M	0.655	0.515	0.2	1.3730000000000002	0.44299999999999995	0.3375	0.49	16
2742	M	0.425	0.33	0.08	0.361	0.134	0.0825	0.125	7
2744	F	0.605	0.495	0.17	1.2385	0.528	0.2465	0.39	14
2745	I	0.395	0.3	0.09	0.253	0.1155	0.05	0.075	6
2746	I	0.225	0.17	0.05	0.0515	0.019	0.012	0.017	4
2747	I	0.405	0.31	0.095	0.3425	0.1785	0.064	0.0855	8
2748	F	0.64	0.5	0.17	1.5175	0.693	0.326	0.409	11
2749	M	0.475	0.375	0.125	0.593	0.27699999999999997	0.115	0.18	10
2750	I	0.335	0.24	0.095	0.17	0.062	0.039	0.055	9
2752	I	0.45	0.33	0.11	0.3685	0.16	0.0885	0.102	6
2753	M	0.755	0.58	0.205	2.0065	0.8295	0.4015	0.595	10
2754	I	0.425	0.315	0.095	0.3675	0.1865	0.0675	0.0985	7
2757	F	0.645	0.525	0.19	1.4635	0.6615	0.3435	0.435	19
2758	M	0.505	0.38	0.13	0.6559999999999999	0.22699999999999998	0.1785	0.22	13
2763	I	0.36	0.27	0.085	0.196	0.0905	0.034	0.053	7
2766	I	0.44	0.34	0.105	0.369	0.16399999999999998	0.08	0.1015	5
2767	I	0.37	0.28	0.095	0.2655	0.122	0.052000000000000005	0.08	7
2772	I	0.405	0.25	0.09	0.2875	0.128	0.063	0.0805	7
2774	M	0.725	0.55	0.2	1.51	0.8735	0.4265	0.5085	9
2775	I	0.475	0.36	0.11	0.4555	0.177	0.0965	0.145	9
2778	M	0.595	0.46	0.14	0.852	0.4215	0.2255	0.22699999999999998	9
2782	I	0.28	0.21	0.065	0.111	0.0425	0.0285	0.03	6
2783	I	0.5	0.39	0.12	0.5955	0.2455	0.147	0.17300000000000001	8
2784	F	0.58	0.445	0.145	0.888	0.41	0.1815	0.2425	8
2785	I	0.395	0.295	0.095	0.2725	0.115	0.0625	0.085	8
2786	M	0.52	0.395	0.125	0.8115	0.4035	0.166	0.2	7
2787	I	0.47	0.37	0.11	0.5555	0.25	0.115	0.163	8
2789	M	0.625	0.49	0.185	1.169	0.5275	0.2535	0.344	11
2791	M	0.535	0.42	0.145	0.7909999999999999	0.33	0.18899999999999997	0.25	10
2797	I	0.495	0.4	0.145	0.578	0.2545	0.1305	0.1645	8
2798	M	0.725	0.505	0.185	1.9780000000000002	1.026	0.4255	0.4505	12
2799	M	0.535	0.405	0.14	0.7315	0.336	0.156	0.19	7
2800	I	0.53	0.395	0.115	0.475	0.2025	0.10099999999999999	0.14800000000000002	8
2802	F	0.515	0.395	0.135	0.516	0.2015	0.132	0.162	9
2805	F	0.57	0.46	0.17	1.1	0.4125	0.2205	0.38	14
2807	I	0.575	0.45	0.145	0.795	0.364	0.1505	0.26	10
2808	F	0.37	0.29	0.115	0.25	0.111	0.057	0.075	9
2809	M	0.49	0.465	0.125	0.5225	0.235	0.13	0.141	7
2811	M	0.425	0.325	0.095	0.3785	0.1705	0.08	0.1	7
2813	F	0.55	0.425	0.125	0.9640000000000001	0.5475	0.159	0.215	8
2814	I	0.57	0.445	0.155	0.867	0.3705	0.1705	0.28	9
2816	F	0.62	0.48	0.18	1.2215	0.5820000000000001	0.2695	0.313	12
2818	F	0.59	0.465	0.16	1.1005	0.506	0.2525	0.295	13
2819	M	0.52	0.395	0.125	0.5815	0.2565	0.1265	0.17	10
2820	M	0.77	0.6	0.215	2.1945	1.0515	0.48200000000000004	0.584	10
2822	F	0.56	0.43	0.15	0.8745	0.45299999999999996	0.161	0.22	8
2825	I	0.27	0.205	0.05	0.084	0.03	0.0185	0.028999999999999998	6
2826	M	0.535	0.41	0.15	0.8105	0.345	0.187	0.24	11
2827	F	0.445	0.325	0.125	0.455	0.1785	0.1125	0.14	9
2828	F	0.54	0.415	0.15	0.8115	0.3875	0.1875	0.2035	9
2830	I	0.495	0.38	0.12	0.512	0.233	0.1205	0.136	7
2831	M	0.46	0.36	0.135	0.6105	0.1955	0.107	0.235	14
2832	I	0.34	0.25	0.075	0.1785	0.0665	0.0455	0.045	5
2834	I	0.445	0.34	0.145	0.434	0.1945	0.0905	0.13	7
2836	M	0.685	0.51	0.165	1.545	0.6859999999999999	0.3775	0.4055	10
2840	I	0.53	0.395	0.13	0.575	0.247	0.115	0.183	9
2841	F	0.53	0.42	0.135	0.677	0.2565	0.1415	0.21	9
2844	I	0.445	0.335	0.11	0.41100000000000003	0.1985	0.0935	0.109	8
2845	F	0.52	0.405	0.125	0.6435	0.2415	0.1735	0.21	12
2849	M	0.66	0.515	0.195	1.5655	0.7345	0.353	0.386	9
2850	F	0.735	0.6	0.22	2.555	1.1335	0.44	0.6	11
2851	F	0.66	0.53	0.185	1.3459999999999999	0.546	0.2705	0.47600000000000003	11
2852	F	0.605	0.47	0.155	0.9740000000000001	0.39299999999999996	0.22399999999999998	0.3345	9
2854	M	0.58	0.455	0.13	0.852	0.41	0.1725	0.225	8
2857	M	0.405	0.305	0.12	0.3185	0.1235	0.0905	0.095	7
2860	M	0.64	0.51	0.17	1.3715	0.5670000000000001	0.307	0.409	10
2862	M	0.47	0.375	0.115	0.4265	0.1685	0.0755	0.15	8
2863	I	0.435	0.355	0.125	0.4075	0.1535	0.07400000000000001	0.165	9
2867	I	0.41	0.31	0.11	0.315	0.124	0.08199999999999999	0.095	9
2870	I	0.385	0.3	0.09	0.247	0.1225	0.044000000000000004	0.0675	5
2874	F	0.545	0.415	0.15	0.7335	0.2795	0.163	0.2185	11
2877	M	0.61	0.485	0.145	1.3305	0.7829999999999999	0.2255	0.2865	9
2880	I	0.56	0.42	0.14	0.8370000000000001	0.414	0.214	0.2	8
2881	I	0.39	0.29	0.1	0.2225	0.095	0.0465	0.073	7
2882	I	0.525	0.39	0.105	0.5670000000000001	0.2875	0.1075	0.16	8
2883	F	0.55	0.43	0.15	0.84	0.395	0.195	0.223	8
2884	M	0.59	0.5	0.2	1.187	0.41200000000000003	0.2705	0.37	16
2890	I	0.545	0.405	0.135	0.5945	0.27	0.1185	0.185	8
2892	F	0.57	0.435	0.15	0.8295	0.3875	0.156	0.245	10
2893	M	0.5	0.39	0.13	0.7090000000000001	0.275	0.168	0.18	11
2894	F	0.595	0.48	0.2	0.975	0.358	0.2035	0.34	15
2897	I	0.6	0.445	0.135	0.9205	0.445	0.2035	0.253	9
2899	I	0.28	0.21	0.075	0.1195	0.053	0.0265	0.03	6
2900	M	0.165	0.125	0.04	0.0245	0.0095	0.0045	0.008	4
2902	M	0.575	0.45	0.16	0.955	0.44	0.1685	0.27	16
2903	I	0.28	0.2	0.075	0.1225	0.0545	0.0115	0.035	5
2904	F	0.595	0.5	0.18	1.053	0.4405	0.192	0.39	13
