age,job_1,job_2,job_3,job_4,job_5,job_6,job_7,job_8,job_9,job_10,job_11,job_12,marital_1,marital_2,marital_3,education_1,education_2,education_3,education_4,housing_1,housing_2,loan_1,loan_2,contact_1,contact_2,contact_3,day,month,duration,campaign,previous,poutcome_1,poutcome_2,poutcome_3,poutcome_4,y
54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,9,6.0,0.0275,3,0,1,0,0,0,0
49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,8,8.0,0.04694444444444444,2,0,1,0,0,0,0
34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,25,7.0,0.03916666666666667,3,0,1,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,16,11.0,0.029166666666666667,2,2,0,0,1,0,1
30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,25,7.0,0.0425,2,0,1,0,0,0,0
42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,15,5.0,0.05333333333333334,1,0,1,0,0,0,0
35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,20,11.0,0.015833333333333335,6,4,0,1,0,0,0
30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,26,8.0,0.0125,3,0,1,0,0,0,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,28,1.0,0.24222222222222223,1,0,1,0,0,0,1
66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,28,1.0,0.06,1,4,0,0,1,0,1
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,7,5.0,0.03388888888888889,2,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,12,6.0,0.002777777777777778,1,0,1,0,0,0,0
40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,5,5.0,0.06416666666666666,3,0,1,0,0,0,0
29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,6,5.0,0.029444444444444443,1,0,1,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,7,5.0,0.0725,1,0,1,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,21,11.0,0.045,2,0,1,0,0,0,0
25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,21,7.0,0.03805555555555556,3,0,1,0,0,0,0
31,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,6,2.0,0.03777777777777778,1,2,0,1,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,19,11.0,0.03111111111111111,1,0,1,0,0,0,0
35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,18,5.0,0.0019444444444444444,5,0,1,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,9,7.0,0.08611111111111111,1,0,1,0,0,0,0
30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,10,7.0,0.0225,6,0,1,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,7,5.0,0.08944444444444444,2,0,1,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,30,7.0,0.027777777777777776,6,0,1,0,0,0,0
32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,27,5.0,0.06555555555555556,4,0,1,0,0,0,0
48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,14,5.0,0.058333333333333334,2,1,0,1,0,0,0
51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,15,4.0,0.03861111111111111,2,0,1,0,0,0,0
51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,30,7.0,0.01138888888888889,2,0,1,0,0,0,0
44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,5,2.0,0.07472222222222222,3,2,0,0,0,1,0
59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,30,5.0,0.04083333333333333,2,0,1,0,0,0,0
36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,5,5.0,0.09722222222222222,1,0,1,0,0,0,0
39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,4,5.0,0.05277777777777778,3,0,1,0,0,0,0
40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,12,5.0,0.06194444444444445,4,3,0,1,0,0,0
55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,6,5.0,0.09527777777777778,3,0,1,0,0,0,0
45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,12,8.0,0.06,5,0,1,0,0,0,0
47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,8,8.0,0.02277777777777778,2,0,1,0,0,0,0
49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,12,5.0,0.09361111111111112,1,6,0,1,0,0,0
41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,17,6.0,0.01888888888888889,1,0,1,0,0,0,0
40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2,7.0,0.15722222222222224,1,2,0,0,1,0,1
28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,10,7.0,0.015833333333333335,3,0,1,0,0,0,0
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,20,6.0,0.2702777777777778,2,0,1,0,0,0,1
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,14,5.0,0.020277777777777777,1,0,1,0,0,0,0
39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,8,5.0,0.08,1,0,1,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,21,11.0,0.07916666666666666,1,4,0,0,0,1,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,17,4.0,0.0038888888888888888,1,0,1,0,0,0,0
41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,30,5.0,0.023333333333333334,3,0,1,0,0,0,0
40,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,16,7.0,0.043333333333333335,6,0,1,0,0,0,0
76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3,2.0,0.07861111111111112,2,0,1,0,0,0,0
41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,30,1.0,0.7694444444444445,1,0,1,0,0,0,1
31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,26,8.0,0.03305555555555555,3,0,1,0,0,0,0
49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,18,11.0,0.028333333333333332,1,0,1,0,0,0,0
51,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,21,11.0,0.01,1,0,1,0,0,0,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,18,5.0,0.003611111111111111,8,0,1,0,0,0,0
47,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,29,7.0,0.012222222222222223,5,0,1,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,17,4.0,0.06444444444444444,2,0,1,0,0,0,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,28,7.0,0.08944444444444444,11,0,1,0,0,0,0
52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,11,7.0,0.059166666666666666,2,0,1,0,0,0,0
45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,5,6.0,0.024166666666666666,2,0,1,0,0,0,0
61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,15,2.0,0.10944444444444444,3,1,0,0,1,0,1
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,23,7.0,0.06527777777777778,11,0,1,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,31,7.0,0.04555555555555556,3,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,17,11.0,0.02666666666666667,1,1,0,1,0,0,0
25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,3,6.0,0.06472222222222222,1,0,1,0,0,0,0
47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,15,6.0,0.07138888888888889,1,0,1,0,0,0,1
28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,5,6.0,0.09,1,1,0,0,1,0,1
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,20,5.0,0.042222222222222223,1,0,1,0,0,0,0
53,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,5,6.0,0.1947222222222222,1,0,1,0,0,0,1
54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,11,6.0,0.08222222222222222,3,0,1,0,0,0,0
56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,2,6.0,0.04,1,0,1,0,0,0,0
51,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,25,7.0,0.5597222222222222,1,0,1,0,0,0,1
48,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,31,7.0,0.018333333333333333,2,0,1,0,0,0,0
42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,26,8.0,0.04833333333333333,2,0,1,0,0,0,0
54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,21,7.0,0.19722222222222222,1,0,1,0,0,0,1
35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,9.0,0.14333333333333334,2,2,0,1,0,0,0
30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,21,7.0,0.06694444444444445,3,0,1,0,0,0,0
37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,30,5.0,0.10305555555555555,2,0,1,0,0,0,0
59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,13,5.0,0.03638888888888889,1,0,1,0,0,0,0
82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,12,11.0,0.06277777777777778,1,0,1,0,0,0,1
35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,21,5.0,0.3030555555555556,3,0,1,0,0,0,0
57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,16,6.0,0.06527777777777778,2,0,1,0,0,0,0
42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,9,,0.08,7,4,0,0,1,0,1
55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,30,7.0,0.03166666666666667,3,0,1,0,0,0,0
37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,16,6.0,0.059722222222222225,3,0,1,0,0,0,0
27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,8,7.0,0.012777777777777779,1,0,1,0,0,0,0
45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,6,5.0,0.05416666666666667,1,0,1,0,0,0,0
59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,17,6.0,0.06916666666666667,2,0,1,0,0,0,0
42,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,6,5.0,0.034444444444444444,1,0,1,0,0,0,0
41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,11,5.0,0.052222222222222225,1,0,1,0,0,0,0
41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,12,5.0,0.03972222222222222,4,0,1,0,0,0,0
27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,8,7.0,0.20333333333333334,1,0,1,0,0,0,1
38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,15,5.0,0.01638888888888889,3,0,1,0,0,0,0
60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,18,7.0,0.06638888888888889,2,0,1,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,11,5.0,0.025277777777777777,1,0,1,0,0,0,0
53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,21,11.0,0.006111111111111111,4,7,0,1,0,0,0
65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2,2.0,0.12,1,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,5,6.0,0.050277777777777775,2,0,1,0,0,0,0
52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,15,7.0,0.05361111111111111,6,0,1,0,0,0,0
49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,30,10.0,0.034722222222222224,1,0,1,0,0,0,1
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,15,5.0,0.01611111111111111,3,2,0,0,0,1,0
34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,14,5.0,0.05611111111111111,1,0,1,0,0,0,0
57,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,11,6.0,0.14166666666666666,1,0,1,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,17,6.0,0.03611111111111111,6,0,1,0,0,0,0
42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,5,5.0,0.04416666666666667,1,0,1,0,0,0,0
33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,9,2.0,0.0019444444444444444,7,13,0,1,0,0,0
30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,11,2.0,0.03111111111111111,8,0,1,0,0,0,1
27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,7,7.0,0.12527777777777777,1,0,1,0,0,0,0
54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,15,7.0,0.01888888888888889,8,0,1,0,0,0,0
27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,10,11.0,0.03638888888888889,4,3,0,1,0,0,1
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,19,5.0,0.014166666666666666,41,0,1,0,0,0,0
42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,19,11.0,0.07194444444444445,2,0,1,0,0,0,0
71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,11,8.0,0.07361111111111111,1,2,0,1,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,19,6.0,0.03111111111111111,4,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,14,5.0,0.085,1,0,1,0,0,0,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,29,8.0,0.020277777777777777,8,0,1,0,0,0,0
56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,25,7.0,0.05555555555555555,3,0,1,0,0,0,0
56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,9,7.0,0.021388888888888888,1,0,1,0,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,31,7.0,0.21833333333333332,2,0,1,0,0,0,0
51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,14,5.0,0.026944444444444444,1,0,1,0,0,0,0
35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,26,5.0,0.06194444444444445,1,0,1,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,5,6.0,0.0225,1,0,1,0,0,0,0
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,2.0,0.03722222222222222,1,2,0,1,0,0,0
36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,3,2.0,0.006666666666666667,2,0,1,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,27,5.0,0.043333333333333335,4,2,0,0,1,0,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2,2.0,0.06861111111111111,1,3,0,1,0,0,0
31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,5,6.0,0.06305555555555556,1,0,1,0,0,0,0
42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,28,1.0,0.03305555555555555,2,0,1,0,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,15,6.0,0.016666666666666666,1,1,0,1,0,0,0
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,5,6.0,0.026944444444444444,2,0,1,0,0,0,0
49,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,18,11.0,0.1388888888888889,1,0,1,0,0,0,0
31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2,6.0,0.10805555555555556,1,0,1,0,0,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,4,5.0,0.10027777777777777,1,3,0,0,1,0,1
39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,26,8.0,0.04111111111111111,4,0,1,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,18,11.0,0.0275,1,0,1,0,0,0,0
28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,15,6.0,0.08166666666666667,3,0,1,0,0,0,0
31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,30,4.0,0.06333333333333334,1,1,0,1,0,0,0
31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,10,7.0,0.0225,3,0,1,0,0,0,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,12,5.0,0.08388888888888889,2,3,0,0,0,1,0
38,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,16,6.0,0.05361111111111111,2,0,1,0,0,0,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,19,5.0,0.008333333333333333,1,1,0,0,0,1,1
45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,4,2.0,0.01138888888888889,1,5,0,1,0,0,0
32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,13,5.0,0.03388888888888889,1,1,0,1,0,0,0
30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,11,8.0,0.03666666666666667,5,0,1,0,0,0,0
29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,7,5.0,0.03138888888888889,1,0,1,0,0,0,0
28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,25,7.0,0.02638888888888889,1,0,1,0,0,0,0
30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,19,11.0,0.01972222222222222,4,0,1,0,0,0,0
29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,16,7.0,0.07,2,0,1,0,0,0,0
36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,26,5.0,0.07527777777777778,4,0,1,0,0,0,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,15,2.0,0.09361111111111112,1,2,0,0,1,0,1
60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,20,6.0,0.043055555555555555,2,0,1,0,0,0,0
45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,29,7.0,0.051666666666666666,2,0,1,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,16,5.0,0.012777777777777779,1,0,1,0,0,0,0
37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,9,5.0,0.01638888888888889,1,0,1,0,0,0,0
42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,24,7.0,0.04111111111111111,1,0,1,0,0,0,0
36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,17,7.0,0.05611111111111111,5,0,1,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,15,5.0,0.04888888888888889,1,0,1,0,0,0,0
79,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,11,,0.04611111111111111,3,3,0,0,0,1,1
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,10,7.0,0.050555555555555555,1,0,1,0,0,0,0
39,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,21,8.0,0.08277777777777778,1,0,1,0,0,0,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,11,5.0,0.0913888888888889,2,0,1,0,0,0,0
28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,19,5.0,0.034166666666666665,2,0,1,0,0,0,0
58,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,16,7.0,0.035555555555555556,2,0,1,0,0,0,0
41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,13,8.0,0.050833333333333335,2,0,1,0,0,0,0
33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,20,11.0,0.08055555555555556,3,0,1,0,0,0,0
40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,20,5.0,0.12916666666666668,8,0,1,0,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,7,5.0,0.36027777777777775,2,0,1,0,0,0,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,29,1.0,0.08472222222222223,2,0,1,0,0,0,0
41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,19,6.0,0.06194444444444445,1,0,1,0,0,0,0
